BarID,Bar Name,Drink Name, Price , Happy Hour Price 
900,Kwik Liquor Inc.,Kamakazi Shot,8.00,4.80
900,Kwik Liquor Inc.,Founders All Day IPA,5.00,3.00
900,Kwik Liquor Inc.,Old Fashioned,8.00,4.80
900,Kwik Liquor Inc.,Rootbeer Float,5.00,3.00
900,Kwik Liquor Inc.,Alaskan Amber,5.00,3.00
900,Kwik Liquor Inc.,Special Export,6.00,3.60
901,Brocach Irish Pub,Highball,9.00,5.40
901,Brocach Irish Pub,Bacardi Cocktail,7.00,4.20
901,Brocach Irish Pub,Sake Bomb,6.00,3.60
901,Brocach Irish Pub,Hefeweizen,5.00,3.00
901,Brocach Irish Pub,Blue Moon,7.00,4.20
901,Brocach Irish Pub,Jolly Rancher,5.00,3.00
901,Brocach Irish Pub,Honey Brown,7.00,4.20
901,Brocach Irish Pub,Rusty Nail,7.00,4.20
901,Brocach Irish Pub,Beck's Brewery,5.00,3.00
901,Brocach Irish Pub,Victoria Bitter,7.00,4.20
901,Brocach Irish Pub,Angry Orchird,8.00,4.80
901,Brocach Irish Pub,Vodka Gimlet,8.00,4.80
901,Brocach Irish Pub,Poppers/Slammers,7.00,4.20
901,Brocach Irish Pub,Whiskey Sour,10.00,6.00
901,Brocach Irish Pub,Alaskan Pale,6.00,3.60
901,Brocach Irish Pub,Slow Screw,8.00,4.80
901,Brocach Irish Pub,Depth Charge,8.00,4.80
901,Brocach Irish Pub,Poppers/Slammers,7.00,4.20
901,Brocach Irish Pub,Whiskey and Water,10.00,6.00
901,Brocach Irish Pub,Sake Bomb,10.00,6.00
901,Brocach Irish Pub,Blue Hawaiian ,10.00,6.00
901,Brocach Irish Pub,Margarita,5.00,3.00
902,Collins Irish Pub & Grill,Newcastle Brown Ale,9.00,7.20
902,Collins Irish Pub & Grill,Oskar Blues Dale's Pale Ale,6.00,4.80
902,Collins Irish Pub & Grill,Bud Light ,7.00,5.60
902,Collins Irish Pub & Grill,Frozen Daiquiri Slush,9.00,7.20
902,Collins Irish Pub & Grill,Raspberry Cosmo,9.00,7.20
902,Collins Irish Pub & Grill,Blue Hawaiian ,10.00,8.00
902,Collins Irish Pub & Grill,Kamakazi Shot,5.00,4.00
902,Collins Irish Pub & Grill,Short Sours,6.00,4.80
902,Collins Irish Pub & Grill,Rob Roy,10.00,8.00
902,Collins Irish Pub & Grill,Applebee's Bahama Mama,7.00,5.60
902,Collins Irish Pub & Grill,Highball,7.00,5.60
902,Collins Irish Pub & Grill,Bourbolicious Slush,8.00,6.40
902,Collins Irish Pub & Grill,Labatt Blue,6.00,4.80
902,Collins Irish Pub & Grill,Stella Artois,6.00,4.80
902,Collins Irish Pub & Grill,Black 'N Tan,8.00,6.40
902,Collins Irish Pub & Grill,Black Russian,9.00,7.20
902,Collins Irish Pub & Grill,Peroni,5.00,4.00
903,Boston Beanery,Short Sours,8.00,5.60
903,Boston Beanery,Kamakazi Shot,9.00,6.30
903,Boston Beanery,Honey Wheat,7.00,4.90
903,Boston Beanery,Manger's Irish Cider,9.00,6.30
903,Boston Beanery,Founders All Day IPA,5.00,3.50
903,Boston Beanery,Brave Bull,6.00,4.20
903,Boston Beanery,Oatmeal Cookie,6.00,4.20
903,Boston Beanery,Salty Dog,10.00,7.00
903,Boston Beanery,Stinger,6.00,4.20
903,Boston Beanery,Coors light,9.00,6.30
903,Boston Beanery,Heineken,9.00,6.30
903,Boston Beanery,Allagash White,10.00,7.00
903,Boston Beanery,Whitetail Wheat,6.00,4.20
903,Boston Beanery,Dogfish Head,6.00,4.20
903,Boston Beanery,Hurricane,6.00,4.20
903,Boston Beanery,Old Style,10.00,7.00
903,Boston Beanery,Kingfisher,9.00,6.30
904,Signatures,Southern Tier Pumking,5.00,4.50
904,Signatures,Honey Wheat,6.00,5.40
904,Signatures,Tiger Beer,6.00,5.40
904,Signatures,Kingfisher,10.00,9.00
904,Signatures,Lemonade,5.00,4.50
904,Signatures,Bourbolicious Slush,8.00,7.20
904,Signatures,Vodka Gimlet,10.00,9.00
904,Signatures,Presbyterian,10.00,9.00
904,Signatures,Founders All Day IPA,8.00,7.20
904,Signatures,Planter's Punch,8.00,7.20
904,Signatures,Allagash White,7.00,6.30
904,Signatures,Blue Hawaiian ,5.00,4.50
904,Signatures,Southern Comfort Manhattan,7.00,6.30
904,Signatures,Hot Shots,9.00,8.10
904,Signatures,Moose Drool,7.00,6.30
904,Signatures,Raspberry Cosmo,6.00,5.40
905,Lightning Jacks Bar & Grill,Gin Rickey,7.00,5.60
905,Lightning Jacks Bar & Grill,Dreamsickle,6.00,4.80
905,Lightning Jacks Bar & Grill,Whitetail Wheat,9.00,7.20
905,Lightning Jacks Bar & Grill,B-52,8.00,6.40
905,Lightning Jacks Bar & Grill,Margarita,5.00,4.00
905,Lightning Jacks Bar & Grill,Tequila Sunrise,10.00,8.00
905,Lightning Jacks Bar & Grill,Lost Abbey Inferno Ale,9.00,7.20
905,Lightning Jacks Bar & Grill,Boulevard Pale Ale,10.00,8.00
905,Lightning Jacks Bar & Grill,Punkin Ale,10.00,8.00
905,Lightning Jacks Bar & Grill,Mai Tai,8.00,6.40
905,Lightning Jacks Bar & Grill,Bud Light Lime,8.00,6.40
905,Lightning Jacks Bar & Grill,Alaskan Amber,8.00,6.40
905,Lightning Jacks Bar & Grill,Gin and Tonic,9.00,7.20
905,Lightning Jacks Bar & Grill,Whitetail Wheat,10.00,8.00
905,Lightning Jacks Bar & Grill,Depth Charge,8.00,6.40
905,Lightning Jacks Bar & Grill,Hefeweizen,8.00,6.40
905,Lightning Jacks Bar & Grill,Bass Ale,8.00,6.40
905,Lightning Jacks Bar & Grill,Beck's Brewery,6.00,4.80
905,Lightning Jacks Bar & Grill,Tecate,6.00,4.80
905,Lightning Jacks Bar & Grill,Jager Shot,7.00,5.60
905,Lightning Jacks Bar & Grill,Kamakazi Shot,5.00,4.00
906,Brownie's,Green Zombie,10.00,6.00
906,Brownie's,Harvey Wallbanger,10.00,6.00
906,Brownie's,Snakebite,9.00,5.40
906,Brownie's,Bloody Mary,6.00,3.60
906,Brownie's,Michelob Ultra Light,7.00,4.20
906,Brownie's,Singapore Sling,8.00,4.80
906,Brownie's,Alaskan Pale,7.00,4.20
906,Brownie's,Pina Colada,8.00,4.80
906,Brownie's,Kamakazi Shot,10.00,6.00
906,Brownie's,Zombie,10.00,6.00
906,Brownie's,Dirty Mother,7.00,4.20
906,Brownie's,Angry Orchird,5.00,3.00
906,Brownie's,Liquid Cocaine,8.00,4.80
906,Brownie's,Hot Shots,8.00,4.80
906,Brownie's,Sixpoint Sweet Aciton,10.00,6.00
906,Brownie's,Manhattan,9.00,5.40
906,Brownie's,Coors light,5.00,3.00
906,Brownie's,Colorado Bulldog,10.00,6.00
906,Brownie's,Yuengling,5.00,3.00
906,Brownie's,Pilsner Urquell,8.00,4.80
907,O'Hara's Irish Pub,Electric Lemonade,5.00,3.50
907,O'Hara's Irish Pub,Bards Tale,7.00,4.90
907,O'Hara's Irish Pub,Bass Ale,10.00,7.00
907,O'Hara's Irish Pub,Southern Tier Pumking,6.00,4.20
907,O'Hara's Irish Pub,Goldstar,8.00,5.60
907,O'Hara's Irish Pub,Celis White,10.00,7.00
907,O'Hara's Irish Pub,Irish Car Bomb,7.00,4.90
907,O'Hara's Irish Pub,Anheuser-Busch ,9.00,6.30
907,O'Hara's Irish Pub,Beerlao,9.00,6.30
907,O'Hara's Irish Pub,Black 'N Tan,10.00,7.00
907,O'Hara's Irish Pub,Bass Ale,5.00,3.50
907,O'Hara's Irish Pub,Lost Abbey Inferno Ale,6.00,4.20
907,O'Hara's Irish Pub,Blue Hawaiian ,7.00,4.90
907,O'Hara's Irish Pub,Tecate,7.00,4.90
907,O'Hara's Irish Pub,Foster's Lager,8.00,5.60
907,O'Hara's Irish Pub,Raspberry Cosmo,5.00,3.50
907,O'Hara's Irish Pub,Samual Smith's Porter,6.00,4.20
907,O'Hara's Irish Pub,Stinger,5.00,3.50
907,O'Hara's Irish Pub,Black Jamaican,8.00,5.60
907,O'Hara's Irish Pub,Old Fashioned,9.00,6.30
908,Putters,Lemon Drop,7.00,4.20
908,Putters,Rum Runner,6.00,3.60
908,Putters,Two Liquor Drinks,9.00,5.40
908,Putters,Toasted Almond,6.00,3.60
908,Putters,Sex On The Beach,8.00,4.80
908,Putters,Gin Rickey,9.00,5.40
908,Putters,Northwoords Lager,9.00,5.40
908,Putters,Tokyo Tea,10.00,6.00
908,Putters,Southern Comfort Manhattan,5.00,3.00
908,Putters,Sex On The Beach,7.00,4.20
908,Putters,Salty Dog,8.00,4.80
908,Putters,Black 'N Tan,5.00,3.00
908,Putters,Dos Equis,5.00,3.00
908,Putters,Labatt Blue,6.00,3.60
908,Putters,Original,8.00,4.80
908,Putters,Mango Summer Squeeze,8.00,4.80
908,Putters,French Connection/ Beautiful,10.00,6.00
908,Putters,Old Fashioned,6.00,3.60
908,Putters,Coors light,7.00,4.20
908,Putters,Beck's,5.00,3.00
909,Starlight,Manger's Irish Cider,10.00,7.00
909,Starlight,Mai Tai,9.00,6.30
909,Starlight,White Russian,8.00,5.60
909,Starlight,Stella Artois,7.00,4.90
909,Starlight,Zombie,7.00,4.90
909,Starlight,Southern Tier Pumking,9.00,6.30
909,Starlight,Bud Light Lime,6.00,4.20
909,Starlight,Coors light,7.00,4.90
909,Starlight,Vodka Shot,8.00,5.60
909,Starlight,Southern Tier India Pale Ale,7.00,4.90
909,Starlight,Snow Beer,9.00,6.30
909,Starlight,B&B,10.00,7.00
909,Starlight,Hurricane,5.00,3.50
909,Starlight,Ranger,9.00,6.30
909,Starlight,Budweiser,6.00,4.20
909,Starlight,Southern Tier Pumking,6.00,4.20
909,Starlight,Mudslide,8.00,5.60
910,Axis,Snow Beer,8.00,4.00
910,Axis,Goldstar,8.00,4.00
910,Axis,Blue Moon,7.00,3.50
910,Axis,Boulevard Pale Ale,7.00,3.50
910,Axis,Gin and Tonic,9.00,4.50
910,Axis,Red Lager,7.00,3.50
910,Axis,Creamy Dark,5.00,2.50
910,Axis,Yuengling,6.00,3.00
910,Axis,Brooklyn Brown Ale,10.00,5.00
910,Axis,Gibson,6.00,3.00
910,Axis,Tequila Sunrise,8.00,4.00
910,Axis,Blue Moon,5.00,2.50
910,Axis,Depth Charge,9.00,4.50
910,Axis,Rootbeer Float,9.00,4.50
910,Axis,Creamy Dark,6.00,3.00
910,Axis,Harpoon UFO Big Squeeze,6.00,3.00
910,Axis,Toasted Almond,8.00,4.00
910,Axis,Whiskey and Water,7.00,3.50
910,Axis,Anheuser-Busch ,6.00,3.00
910,Axis,Bahama Mama,7.00,3.50
910,Axis,Slow Screw,5.00,2.50
910,Axis,Rum Runner,6.00,3.00
910,Axis,Greyhound,9.00,4.50
910,Axis,Blue Hawaiian ,10.00,5.00
910,Axis,Snow Beer,5.00,2.50
911,Bracken's Pub,Bourbolicious Slush,10.00,5.00
911,Bracken's Pub,Godfather,8.00,4.00
911,Bracken's Pub,Anchor Old Foghorn,8.00,4.00
911,Bracken's Pub,Tequila Sunrise,8.00,4.00
911,Bracken's Pub,Bintang Beer,8.00,4.00
911,Bracken's Pub,Dead Guy Ale,10.00,5.00
911,Bracken's Pub,Newcastle Brown Ale,6.00,3.00
911,Bracken's Pub,Zima,10.00,5.00
911,Bracken's Pub,Bud Light Lime,8.00,4.00
911,Bracken's Pub,Greyhound,6.00,3.00
911,Bracken's Pub,Southern Tier India Pale Ale,5.00,2.50
911,Bracken's Pub,Anheuser-Busch ,5.00,2.50
911,Bracken's Pub,Cuba Libre,10.00,5.00
911,Bracken's Pub,Madras,7.00,3.50
911,Bracken's Pub,Carlsberg,6.00,3.00
911,Bracken's Pub,Frozen Daiquiri Slush,10.00,5.00
911,Bracken's Pub,Vodka Gimlet,10.00,5.00
911,Bracken's Pub,Victoria Bitter,8.00,4.00
912,Beacon Tap,Brahma Beer,5.00,2.50
912,Beacon Tap,French Connection/ Beautiful,5.00,2.50
912,Beacon Tap,Cuba Libre,6.00,3.00
912,Beacon Tap,Southern Tier India Pale Ale,10.00,5.00
912,Beacon Tap,Brahma Beer,9.00,4.50
912,Beacon Tap,Skol,6.00,3.00
912,Beacon Tap,Stella Artois,5.00,2.50
912,Beacon Tap,Bards Tale,10.00,5.00
912,Beacon Tap,Tequila Sunrise,6.00,3.00
912,Beacon Tap,Hurricane,8.00,4.00
912,Beacon Tap,Cape Cod,9.00,4.50
912,Beacon Tap,Sixpoint Sweet Aciton,7.00,3.50
912,Beacon Tap,Red Lager,6.00,3.00
912,Beacon Tap,Godmother,10.00,5.00
912,Beacon Tap,Black 'N Tan,5.00,2.50
912,Beacon Tap,Bay Breeze,8.00,4.00
912,Beacon Tap,Boulevard Pale Ale,6.00,3.00
912,Beacon Tap,Founders All Day IPA,10.00,5.00
912,Beacon Tap,Samual Adams Lager,6.00,3.00
912,Beacon Tap,Toasted Almond,10.00,5.00
912,Beacon Tap,Fat Tire Ale,5.00,2.50
912,Beacon Tap,Coors light,6.00,3.00
912,Beacon Tap,Boddingtons,5.00,2.50
913,Beer,Sierra Nevada Nooner Pilsner,5.00,4.50
913,Beer,Samual Adams Lager,10.00,9.00
913,Beer,Cape Cod,8.00,7.20
913,Beer,Harp,8.00,7.20
913,Beer,Dirty White Mother,8.00,7.20
913,Beer,Cement Mixer,9.00,8.10
913,Beer,Dirty White Mother,6.00,5.40
913,Beer,Oatmeal Cookie,9.00,8.10
913,Beer,Kingfisher,9.00,8.10
913,Beer,Michelob Ultra Light,5.00,4.50
913,Beer,Black Russian,5.00,4.50
913,Beer,Bud Light ,6.00,5.40
913,Beer,Red Stripe,8.00,7.20
913,Beer,Sea Breeze,5.00,4.50
913,Beer,Mind Eraser,10.00,9.00
913,Beer,Martini,8.00,7.20
913,Beer,Blue Hawaiian ,5.00,4.50
913,Beer,Tusker,5.00,4.50
913,Beer,Mudslide,7.00,6.30
914,Steve's Lounge,Creamy Dark,7.00,4.90
914,Steve's Lounge,Chimay Premiere,9.00,6.30
914,Steve's Lounge,Celis White,5.00,3.50
914,Steve's Lounge,Highball,7.00,4.90
914,Steve's Lounge,Anchor Old Foghorn,5.00,3.50
914,Steve's Lounge,Tequila Sunrise,9.00,6.30
914,Steve's Lounge,Tequila Shot,7.00,4.90
914,Steve's Lounge,Chimay Premiere,7.00,4.90
914,Steve's Lounge,Carlsberg,10.00,7.00
914,Steve's Lounge,Newcastle Brown Ale,6.00,4.20
914,Steve's Lounge,Modelo Especial,10.00,7.00
914,Steve's Lounge,Lynchburg Lemonade,6.00,4.20
914,Steve's Lounge,Gibson,8.00,5.60
914,Steve's Lounge,Margarita,7.00,4.90
914,Steve's Lounge,Kingfisher,7.00,4.90
914,Steve's Lounge,Tiger Beer,8.00,5.60
914,Steve's Lounge,Liquid Cocaine,6.00,4.20
914,Steve's Lounge,Sake Bomb,5.00,3.50
915,Aj' S,Newcastle Brown Ale,9.00,6.30
915,Aj' S,Demented Scarlet Knight,6.00,4.20
915,Aj' S,Exotic Drinks,7.00,4.90
915,Aj' S,Honey Brown,7.00,4.90
915,Aj' S,Newcastle Brown Ale,10.00,7.00
915,Aj' S,Bahama Mama,6.00,4.20
915,Aj' S,Smith & Kerns,5.00,3.50
915,Aj' S,Old Style,8.00,5.60
915,Aj' S,Cerveza Quilmes,7.00,4.90
915,Aj' S,Greyhound,8.00,5.60
915,Aj' S,Goldstar,9.00,6.30
915,Aj' S,Angry Orchird,8.00,5.60
915,Aj' S,Honey Wheat,10.00,7.00
915,Aj' S,Peroni,5.00,3.50
915,Aj' S,Liquid Cocaine,10.00,7.00
915,Aj' S,Abita Turbodog,10.00,7.00
915,Aj' S,Weissiber,7.00,4.90
915,Aj' S,Screwdriver,8.00,5.60
915,Aj' S,Depth Charge,9.00,6.30
915,Aj' S,FireBall Shot,7.00,4.90
915,Aj' S,Stinger,10.00,7.00
915,Aj' S,Jolly Rancher,10.00,7.00
915,Aj' S,Sex On The Beach,5.00,3.50
915,Aj' S,Scotch and Soda,10.00,7.00
916,Club Amnesia,Victoria Bitter,8.00,4.80
916,Club Amnesia,Angkor Beer,8.00,4.80
916,Club Amnesia,Corona,8.00,4.80
916,Club Amnesia,Coors light,8.00,4.80
916,Club Amnesia,Boulevard Pale Ale,10.00,6.00
916,Club Amnesia,Scotch and Soda,8.00,4.80
916,Club Amnesia,Maharaja,7.00,4.20
916,Club Amnesia,Victoria Bitter,9.00,5.40
916,Club Amnesia,Asahi,8.00,4.80
916,Club Amnesia,Bud Light Lime,10.00,6.00
916,Club Amnesia,Dreamsickle,7.00,4.20
916,Club Amnesia,Madras,5.00,3.00
916,Club Amnesia,Electric Lemonade,10.00,6.00
916,Club Amnesia,Salty Dog,10.00,6.00
916,Club Amnesia,Tusker,10.00,6.00
916,Club Amnesia,St. George Lager,9.00,5.40
916,Club Amnesia,Asahi,8.00,4.80
917,No Idea,Dreamsickle,8.00,4.80
917,No Idea,Bud Light Lime,7.00,4.20
917,No Idea,Pilsner Urquell,8.00,4.80
917,No Idea,B&B,6.00,3.60
917,No Idea,Alaskan Pale,9.00,5.40
917,No Idea,Irish Car Bomb,5.00,3.00
917,No Idea,Southern Comfort Manhattan,6.00,3.60
917,No Idea,Black Jamaican,9.00,5.40
917,No Idea,Cape Cod,8.00,4.80
917,No Idea,Bloody Mary,10.00,6.00
917,No Idea,Northwoords Lager,6.00,3.60
917,No Idea,Harp,6.00,3.60
917,No Idea,Mai Tai,6.00,3.60
917,No Idea,Peroni,6.00,3.60
917,No Idea,Bloody Mary,10.00,6.00
917,No Idea,Adios,6.00,3.60
917,No Idea,Oatmeal Cookie,6.00,3.60
917,No Idea,White Bull,9.00,5.40
917,No Idea,Sea Breeze,9.00,5.40
917,No Idea,Corona,6.00,3.60
918,Sundance Saloon,Black Russian,8.00,7.20
918,Sundance Saloon,Special Export,10.00,9.00
918,Sundance Saloon,Rolling Rock,8.00,7.20
918,Sundance Saloon,FireBall Shot,9.00,8.10
918,Sundance Saloon,Two Liquor Drinks,5.00,4.50
918,Sundance Saloon,Chi Chi,9.00,8.10
918,Sundance Saloon,Allagash White,5.00,4.50
918,Sundance Saloon,Black 'N Tan,5.00,4.50
918,Sundance Saloon,Yuengling,6.00,5.40
918,Sundance Saloon,Raspberry Cosmo,10.00,9.00
918,Sundance Saloon,Frozen Daiquiri Slush,5.00,4.50
918,Sundance Saloon,Long Island Iced Tea,6.00,5.40
918,Sundance Saloon,Hofbrau,5.00,4.50
918,Sundance Saloon,Newcastle Brown Ale,9.00,8.10
918,Sundance Saloon,Demented Scarlet Knight,10.00,9.00
918,Sundance Saloon,Tecate,5.00,4.50
918,Sundance Saloon,Chi Chi,8.00,7.20
918,Sundance Saloon,Dirty Mother,6.00,5.40
918,Sundance Saloon,Rob Roy,10.00,9.00
918,Sundance Saloon,Poppers/Slammers,6.00,5.40
918,Sundance Saloon,Alaskan Amber,9.00,8.10
918,Sundance Saloon,Tiger Beer,8.00,7.20
918,Sundance Saloon,Maharaja,9.00,8.10
918,Sundance Saloon,Screwdriver,9.00,8.10
919,Faces & Names,Cerveza Quilmes,7.00,3.50
919,Faces & Names,Allagash White,8.00,4.00
919,Faces & Names,Short Sours,9.00,4.50
919,Faces & Names,Skol,9.00,4.50
919,Faces & Names,Gin and Tonic,10.00,5.00
919,Faces & Names,Mango Summer Squeeze,10.00,5.00
919,Faces & Names,Dos Equis,10.00,5.00
919,Faces & Names,Beck's Brewery,8.00,4.00
919,Faces & Names,Toasted Almond,9.00,4.50
919,Faces & Names,Brooklyn Brown Ale,5.00,2.50
919,Faces & Names,Southern Comfort Manhattan,10.00,5.00
919,Faces & Names,Cement Mixer,6.00,3.00
919,Faces & Names,Southern Tier India Pale Ale,10.00,5.00
919,Faces & Names,Creamy Dark,6.00,3.00
919,Faces & Names,Goodse Island IPA,7.00,3.50
919,Faces & Names,Dogfish Head,5.00,2.50
919,Faces & Names,Rolling Rock,10.00,5.00
919,Faces & Names,Angkor Beer,7.00,3.50
919,Faces & Names,Vodka Shot,6.00,3.00
919,Faces & Names,Tequila Sunrise,5.00,2.50
919,Faces & Names,Special Export,9.00,4.50
919,Faces & Names,Irish Car Bomb,8.00,4.00
919,Faces & Names,Bacardi Cocktail,8.00,4.00
919,Faces & Names,Bintang Beer,9.00,4.50
920,MARRIOTT INTERNATIONAL,Special Export,9.00,6.30
920,MARRIOTT INTERNATIONAL,Toasted Almond,7.00,4.90
920,MARRIOTT INTERNATIONAL,Beck's Brewery,9.00,6.30
920,MARRIOTT INTERNATIONAL,Pina Colada,10.00,7.00
920,MARRIOTT INTERNATIONAL,Fat Tire Ale,6.00,4.20
920,MARRIOTT INTERNATIONAL,White Russian,5.00,3.50
920,MARRIOTT INTERNATIONAL,Whiskey and Water,9.00,6.30
920,MARRIOTT INTERNATIONAL,Victory Brewing Hop Devil,6.00,4.20
920,MARRIOTT INTERNATIONAL,Founders All Day IPA,8.00,5.60
920,MARRIOTT INTERNATIONAL,Colorado Bulldog,8.00,5.60
920,MARRIOTT INTERNATIONAL,Victoria Bitter,6.00,4.20
920,MARRIOTT INTERNATIONAL,Bards Tale,8.00,5.60
920,MARRIOTT INTERNATIONAL,Demented Scarlet Knight,8.00,5.60
920,MARRIOTT INTERNATIONAL,Labatt Blue,5.00,3.50
920,MARRIOTT INTERNATIONAL,Rusty Nail,7.00,4.90
920,MARRIOTT INTERNATIONAL,Singapore Sling,8.00,5.60
920,MARRIOTT INTERNATIONAL,Old Fashioned,10.00,7.00
920,MARRIOTT INTERNATIONAL,Chimay Premiere,6.00,4.20
921,Outer Banks Brewing Station,Honey Brown,9.00,4.50
921,Outer Banks Brewing Station,Rum and Coke,5.00,2.50
921,Outer Banks Brewing Station,Bay Breeze,6.00,3.00
921,Outer Banks Brewing Station,Bud Light ,10.00,5.00
921,Outer Banks Brewing Station,Gibson,6.00,3.00
921,Outer Banks Brewing Station,Harpoon UFO Big Squeeze,9.00,4.50
921,Outer Banks Brewing Station,Bay Breeze,10.00,5.00
921,Outer Banks Brewing Station,Gin Rickey,6.00,3.00
921,Outer Banks Brewing Station,Southern Comfort Manhattan,10.00,5.00
921,Outer Banks Brewing Station,Smith & Kerns,7.00,3.50
921,Outer Banks Brewing Station,French Connection/ Beautiful,10.00,5.00
921,Outer Banks Brewing Station,Kingfisher,6.00,3.00
921,Outer Banks Brewing Station,Zombie,9.00,4.50
921,Outer Banks Brewing Station,Smith & Kerns,8.00,4.00
921,Outer Banks Brewing Station,Harp,9.00,4.50
921,Outer Banks Brewing Station,Samual Smith's Porter,10.00,5.00
921,Outer Banks Brewing Station,Zima,8.00,4.00
921,Outer Banks Brewing Station,Madras,5.00,2.50
921,Outer Banks Brewing Station,Daiquiri,7.00,3.50
922,Muses Cafe,B-52,9.00,5.40
922,Muses Cafe,Bud Light Lime,8.00,4.80
922,Muses Cafe,Jager Shot,8.00,4.80
922,Muses Cafe,Irish Car Bomb,6.00,3.60
922,Muses Cafe,Sam Adams Light,7.00,4.20
922,Muses Cafe,Lynchburg Lemonade,10.00,6.00
922,Muses Cafe,Manhattan,7.00,4.20
922,Muses Cafe,Maharaja,9.00,5.40
922,Muses Cafe,Rob Roy,6.00,3.60
922,Muses Cafe,Yuengling,5.00,3.00
922,Muses Cafe,Michelob Ultra Light,5.00,3.00
922,Muses Cafe,Dirty White Mother,7.00,4.20
922,Muses Cafe,Manger's Irish Cider,10.00,6.00
922,Muses Cafe,Vodka Shot,5.00,3.00
922,Muses Cafe,Northwoords Lager,10.00,6.00
922,Muses Cafe,Jolly Rancher,9.00,5.40
922,Muses Cafe,Tusker,10.00,6.00
922,Muses Cafe,Raspberry Cosmo,8.00,4.80
922,Muses Cafe,Blue Hawaiian ,7.00,4.20
922,Muses Cafe,Shipyard Pumpkinhead Ale,5.00,3.00
923,Grainger's Pub & Grill,Samual Smith's Porter,7.00,6.30
923,Grainger's Pub & Grill,Michelob Ultra Light,5.00,4.50
923,Grainger's Pub & Grill,Slow Screw,5.00,4.50
923,Grainger's Pub & Grill,Boddingtons,10.00,9.00
923,Grainger's Pub & Grill,Hurricane,10.00,9.00
923,Grainger's Pub & Grill,Presbyterian,5.00,4.50
923,Grainger's Pub & Grill,Slow Screw,7.00,6.30
923,Grainger's Pub & Grill,Singapore Sling,7.00,6.30
923,Grainger's Pub & Grill,Chimay Premiere,5.00,4.50
923,Grainger's Pub & Grill,Samual Adams Lager,10.00,9.00
923,Grainger's Pub & Grill,Bud Light ,8.00,7.20
923,Grainger's Pub & Grill,St. George Lager,8.00,7.20
923,Grainger's Pub & Grill,White Bull,5.00,4.50
923,Grainger's Pub & Grill,Newcastle Brown Ale,5.00,4.50
923,Grainger's Pub & Grill,Madras,7.00,6.30
923,Grainger's Pub & Grill,Tokyo Tea,8.00,7.20
923,Grainger's Pub & Grill,Godfather,7.00,6.30
923,Grainger's Pub & Grill,Harp,5.00,4.50
923,Grainger's Pub & Grill,Modelo Especial,8.00,7.20
924,Scrub Club,Mai Tai,5.00,4.50
924,Scrub Club,Angry Orchird,10.00,9.00
924,Scrub Club,Mind Eraser,8.00,7.20
924,Scrub Club,Coors light,8.00,7.20
924,Scrub Club,Mind Eraser,8.00,7.20
924,Scrub Club,Anheuser-Busch ,9.00,8.10
924,Scrub Club,Screwdriver,9.00,8.10
924,Scrub Club,Manger's Irish Cider,9.00,8.10
924,Scrub Club,Daiquiri,7.00,6.30
924,Scrub Club,Michelob Ultra Light,6.00,5.40
924,Scrub Club,Fireball Whisky Lemonade,10.00,9.00
924,Scrub Club,FireBall Shot,7.00,6.30
924,Scrub Club,Snakebite,8.00,7.20
924,Scrub Club,Electric Lemonade,8.00,7.20
924,Scrub Club,Dogfish Head,7.00,6.30
924,Scrub Club,Guiness Draught,5.00,4.50
924,Scrub Club,Sea Breeze,9.00,8.10
924,Scrub Club,Stinger,7.00,6.30
924,Scrub Club,Jolly Rancher,9.00,8.10
924,Scrub Club,Sixpoint Sweet Aciton,10.00,9.00
924,Scrub Club,Victoria Bitter,6.00,5.40
924,Scrub Club,Alaskan Pale,6.00,5.40
925,Wild Things,Rolling Rock,10.00,7.00
925,Wild Things,Old Fashioned,9.00,6.30
925,Wild Things,Lemon Drop,5.00,3.50
925,Wild Things,Golden Gate Orginal Brown Ale,6.00,4.20
925,Wild Things,Snakebite,5.00,3.50
925,Wild Things,B-52,10.00,7.00
925,Wild Things,Screwdriver,5.00,3.50
925,Wild Things,Snakebite,9.00,6.30
925,Wild Things,Harvey Wallbanger,9.00,6.30
925,Wild Things,Dirty Mother,9.00,6.30
925,Wild Things,Black Russian,8.00,5.60
925,Wild Things,Manger's Irish Cider,9.00,6.30
925,Wild Things,Southern Comfort Manhattan,8.00,5.60
925,Wild Things,Frozen Daiquiri Slush,8.00,5.60
925,Wild Things,White Russian,8.00,5.60
925,Wild Things,Boddingtons,8.00,5.60
925,Wild Things,Tusker,9.00,6.30
925,Wild Things,Planter's Punch,6.00,4.20
925,Wild Things,Mudslide,5.00,3.50
925,Wild Things,Sierra Nevada Nooner Pilsner,6.00,4.20
925,Wild Things,Green Zombie,5.00,3.50
925,Wild Things,Tequila Sunrise,7.00,4.90
925,Wild Things,Bourbolicious Slush,6.00,4.20
926,Sluggers World Class Sports,Yuengling,10.00,8.00
926,Sluggers World Class Sports,Modelo Especial,10.00,8.00
926,Sluggers World Class Sports,Miller Lite,10.00,8.00
926,Sluggers World Class Sports,Mudslide,10.00,8.00
926,Sluggers World Class Sports,Golden Gate Orginal Brown Ale,10.00,8.00
926,Sluggers World Class Sports,Rootbeer Float,6.00,4.80
926,Sluggers World Class Sports,Blue Hawaiian ,6.00,4.80
926,Sluggers World Class Sports,Colorado Bulldog,5.00,4.00
926,Sluggers World Class Sports,Martini,5.00,4.00
